,event_id,index,match_id,frame_start,frame_end,frame_physical_start,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_player_possession_frame_end,associated_player_possession_end_type_id,associated_player_possession_end_type,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,consecutive_on_ball_engagements,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_distance_to_goal_start,player_targeted_distance_to_goal_end,player_targeted_angle_to_goal_start,player_targeted_angle_to_goal_end,player_targeted_average_speed,player_targeted_speed_avg_band_id,player_targeted_speed_avg_band,speed_difference,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,n_player_targeted_opponents_ahead_start,n_player_targeted_opponents_ahead_end,n_player_targeted_teammates_ahead_start,n_player_targeted_teammates_ahead_end,n_player_targeted_teammates_within_5m_start,n_player_targeted_teammates_within_5m_end,n_player_targeted_opponents_within_5m_start,n_player_targeted_opponents_within_5m_end,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_distance_start,interplayer_distance_end,interplayer_distance_min,interplayer_distance_start_physical,close_at_player_possession_start,interplayer_angle,interplayer_direction_id,interplayer_direction,angle_of_engagement,goal_side_start,goal_side_end,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,pressing_chain,pressing_chain_length,pressing_chain_end_type_id,pressing_chain_end_type,pressing_chain_index,index_in_pressing_chain,simultaneous_defensive_engagement_same_target,simultaneous_defensive_engagement_same_target_rank,affected_line_breaking_passing_option_id,affected_line_break_id,affected_line_break,affected_line_breaking_passing_option_attempted,affected_line_breaking_passing_option_xthreat,affected_line_breaking_passing_option_dangerous,affected_line_breaking_passing_option_run_subtype_id,affected_line_breaking_passing_option_run_subtype,possession_danger,beaten_by_possession,beaten_by_movement,stop_possession_danger,reduce_possession_danger,force_backward,xloss_player_possession_start,xloss_player_possession_end,xloss_player_possession_max,xshot_player_possession_start,xshot_player_possession_end,xshot_player_possession_max,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
0,8_0,0,1440324,61,61,,00:02.1,00:02.1,0,2,0.0,1,2,right_to_left,8,player_possession,,,38933,I. Ãvila,19,CF,,,,,1635,SP Cristal,1.14,0.93,3,center,2,middle_third,False,1.14,0.93,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,1.0,True,False,False,True,6.0,True,1,create,9,medium_block,9.0,medium_block,1.0,create,,,,,,,,,False,False,0.0,-24.27,1.0,forward,,,,,,7.31,7.31,0.0,21.2,21.2,20.06,20.06,0.0,31.3,31.3,0.0,True,True,13.0,unknown,1.0,pass,,True,False,False,False,False,False,False,,,,,,,1.0,successful,,,69642.0,J. AlarcÃ³n,15.0,AM,-0.52,1.02,3.0,center,2.0,middle_third,False,1.8,0.64,3.0,center,2.0,middle_third,False,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,1.0,short,167.87,2.0,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,True,True
1,8_1,1,1440324,79,90,,00:03.9,00:05.0,0,3,1.1,1,2,right_to_left,8,player_possession,,,69642,J. AlarcÃ³n,15,AM,,,,,1635,SP Cristal,1.8,0.64,3,center,2,middle_third,False,2.37,1.56,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,2.0,False,False,False,False,6.0,True,1,create,9,medium_block,9.0,medium_block,1.0,create,,,,,,,,,False,False,1.0,58.22,3.0,sideway_left,,,3.73,1.0,jogging,6.46,3.32,-3.13,24.1,24.72,22.3,22.35,0.05,28.4,27.78,-0.62,False,False,1.0,pass_reception,1.0,pass,,False,False,False,False,False,False,False,167.87,2.0,backward,4.23,1.0,short,1.0,successful,7_1,False,38632.0,M. TÃ¡vara,9.0,LDM,-7.6,7.4,3.0,center,2.0,middle_third,False,-5.03,8.95,3.0,center,2.0,middle_third,False,,,,,,,,,0.9957,False,0.0006,False,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,1.0,3.0,3.0,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,11.55,1.0,short,,,,,,149.64,2.0,backward,,,,11.7,1.0,short,165.8,2.0,backward,False,9.0,10.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False
2,7_0,2,1440324,79,85,,00:03.9,00:04.5,0,3,0.6,1,2,right_to_left,7,passing_option,,,38933,I. Ãvila,19,CF,69642.0,J. AlarcÃ³n,15.0,AM,1635,SP Cristal,3.62,0.13,3,center,2,middle_third,False,4.88,-0.37,3,center,2,middle_third,False,8_1,79.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.36,-21.64,1.0,forward,False,False,,,,6.44,5.0,-1.44,24.1,24.71,20.48,19.83,-0.65,28.4,27.79,-0.61,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,True,1.0,through,False,,,False,,,1.0,first,1.0,through,2.83,1.0,short,,,,,,-27.38,1.0,forward,,,,,,,,,,False,9.0,9.0,0.0,2.0,same_line,2.0,same_line,1.89,3.04,1.8,0.64,3.0,center,2.0,middle_third,False,2.2,1.07,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0056,0.8493,0.6715,True,84.0,True,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
3,9_0,3,1440324,82,90,82.0,00:04.2,00:05.0,0,4,0.8,1,1,left_to_right,9,on_ball_engagement,11.0,pressing,27123,T. MartÃ­nez,15,AM,69642.0,J. AlarcÃ³n,15.0,AM,1668,Melgar,-4.94,-5.5,3,center,2,middle_third,False,-4.74,-3.89,3,center,2,middle_third,False,8_1,79.0,90.0,1.0,pass,,,,3,drawing,0,0,0,,,,,,,True,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.8,82.92,3.0,sideway_left,,,8.26,1.0,jogging,,,,-24.49,-24.72,19.55,19.98,0.43,28.01,27.78,-0.23,,,,,,,False,,,,,,,,,,,,,,,,,,69642.0,J. AlarcÃ³n,15.0,AM,,,,,,,,,,,,,,,50.44,50.15,179.05,178.22,3.64,1.0,jogging,4.62,,,,,,,,,,,,,,,,,,,,1.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,5.47,3.32,3.32,5.47,False,,,,-121.98,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5.0,1.0,regain,0.0,1.0,False,,7_0,1.0,first,False,0.0056,False,,,False,False,False,False,False,False,0.01,0.01,0.01,0.0,0.0,0.0,True,True,False,True,
4,7_1,4,1440324,84,90,,00:04.4,00:05.0,0,4,0.6,1,2,right_to_left,7,passing_option,,,38632,M. TÃ¡vara,9,LDM,69642.0,J. AlarcÃ³n,15.0,AM,1635,SP Cristal,-8.66,6.9,3,center,2,middle_third,False,-7.6,7.4,3,center,2,middle_third,False,8_1,79.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.17,25.25,1.0,forward,False,False,7.02,1.0,jogging,13.9,7.19,-6.7,24.65,24.72,33.31,32.32,-0.99,27.85,27.78,-0.07,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,11.55,1.0,short,,,,,,149.64,2.0,backward,,,,11.7,1.0,short,165.8,2.0,backward,False,9.0,10.0,-1.0,1.0,behind,1.0,behind,12.33,11.55,2.16,0.99,3.0,center,2.0,middle_third,False,2.37,1.56,3.0,center,2.0,middle_third,False,True,True,True,False,False,0.0006,0.9957,0.9513,True,90.0,True,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False
5,7_2,5,1440324,88,90,,00:04.8,00:05.0,0,4,0.2,1,2,right_to_left,7,passing_option,,,177380,Gustavo Cazonatti,11,RDM,69642.0,J. AlarcÃ³n,15.0,AM,1635,SP Cristal,-11.31,-2.68,3,center,2,middle_third,False,-11.18,-2.71,3,center,2,middle_third,False,8_1,79.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.18,-9.09,1.0,forward,False,False,1.84,1.0,jogging,13.93,13.88,-0.05,24.76,24.72,36.07,35.9,-0.17,27.74,27.78,0.04,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,14.2,1.0,short,,,,,,-163.05,2.0,backward,,,,,,,,,,False,9.0,10.0,-1.0,1.0,behind,1.0,behind,14.18,14.21,2.29,1.34,3.0,center,2.0,middle_third,False,2.37,1.56,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0004,0.9951,0.6875,True,89.0,False,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
6,7_3,6,1440324,89,90,,00:04.9,00:05.0,0,4,0.1,1,2,right_to_left,7,passing_option,,,28636,N. Pasquini,2,LB,69642.0,J. AlarcÃ³n,15.0,AM,1635,SP Cristal,-13.96,23.37,1,wide_left,2,middle_third,False,-13.69,23.42,1,wide_left,2,middle_third,False,8_1,79.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.06,8.19,1.0,forward,False,False,9.61,1.0,jogging,22.98,22.87,-0.11,24.75,24.72,38.71,38.41,-0.3,27.75,27.78,0.03,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,27.13,2.0,medium,,,,,,126.3,3.0,sideway_left,,,,,,,,,,False,9.0,10.0,-1.0,1.0,behind,1.0,behind,27.31,27.13,2.33,1.45,3.0,center,2.0,middle_third,False,2.37,1.56,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0003,0.9973,0.7143,True,90.0,False,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7,9_1,7,1440324,99,110,99.0,00:05.9,00:07.0,0,5,1.1,1,1,left_to_right,9,on_ball_engagement,11.0,pressing,27123,T. MartÃ­nez,15,AM,38632.0,M. TÃ¡vara,9.0,LDM,1668,Melgar,-2.45,-5.24,3,center,2,middle_third,False,0.79,-7.8,3,center,2,middle_third,False,8_2,102.0,110.0,1.0,pass,,,,3,drawing,0,0,0,,,,,,,True,1,create,9,medium_block,,,,,,,,,,,,,False,False,3.86,-38.31,1.0,forward,,,13.52,1.0,jogging,,,,-24.24,-23.88,21.79,24.67,2.88,28.26,28.62,0.36,,,,,,,True,,,,,,,,,,,,,,,,,,38632.0,M. TÃ¡vara,9.0,LDM,,,,,,,,,,,,,,,58.65,57.7,171.57,170.73,4.32,1.0,jogging,9.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,8.65,3.96,3.96,8.65,False,,,,104.51,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5.0,1.0,regain,0.0,2.0,False,,,,,,,,,,False,False,False,False,False,False,0.036,0.005,0.047,0.0,0.0,0.0,True,True,True,True,
8,8_2,8,1440324,102,110,,00:06.2,00:07.0,0,6,0.8,1,2,right_to_left,8,player_possession,,,38632,M. TÃ¡vara,9,LDM,,,,,1635,SP Cristal,-5.03,8.95,3,center,2,middle_third,False,-4.45,9.3,2,half_space_left,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,3.0,False,False,False,False,6.0,True,1,create,9,medium_block,9.0,medium_block,1.0,create,,,,,,,,,False,False,0.68,31.11,1.0,forward,,,3.22,1.0,jogging,7.19,3.96,-3.24,24.14,23.88,29.17,28.33,-0.84,28.36,28.62,0.26,False,False,1.0,pass_reception,1.0,pass,,False,True,False,False,False,False,False,165.8,2.0,backward,11.7,1.0,short,1.0,successful,7_5,False,177380.0,Gustavo Cazonatti,11.0,RDM,-9.85,-2.51,3.0,center,2.0,middle_third,False,-11.4,-2.84,3.0,center,2.0,middle_third,False,,,,,,,,,0.9981,False,0.0007,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,12.99,1.0,short,,,,,,-114.57,4.0,sideway_right,,,,14.19,1.0,short,-116.13,4.0,sideway_right,False,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False
9,7_4,9,1440324,102,110,,00:06.2,00:07.0,0,6,0.8,1,2,right_to_left,7,passing_option,,,28636,N. Pasquini,2,LB,38632.0,M. TÃ¡vara,9.0,LDM,1635,SP Cristal,-10.08,24.53,1,wide_left,2,middle_third,False,-8.03,25.72,1,wide_left,2,middle_third,False,8_2,102.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.37,30.13,1.0,forward,False,False,10.59,1.0,jogging,19.91,16.51,-3.4,24.14,23.88,34.22,31.91,-2.31,28.36,28.62,0.26,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,16.38,2.0,medium,,,,,,107.96,3.0,sideway_left,,,,,,,,,,False,10.0,10.0,0.0,1.0,behind,1.0,behind,16.38,16.81,-5.03,8.95,3.0,center,2.0,middle_third,False,-4.45,9.3,2.0,half_space_left,2.0,middle_third,False,False,False,,False,False,0.0007,0.9979,0.8944,True,102.0,True,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
