,event_id,index,match_id,frame_start,frame_end,frame_physical_start,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_player_possession_frame_end,associated_player_possession_end_type_id,associated_player_possession_end_type,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,consecutive_on_ball_engagements,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_distance_to_goal_start,player_targeted_distance_to_goal_end,player_targeted_angle_to_goal_start,player_targeted_angle_to_goal_end,player_targeted_average_speed,player_targeted_speed_avg_band_id,player_targeted_speed_avg_band,speed_difference,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,n_player_targeted_opponents_ahead_start,n_player_targeted_opponents_ahead_end,n_player_targeted_teammates_ahead_start,n_player_targeted_teammates_ahead_end,n_player_targeted_teammates_within_5m_start,n_player_targeted_teammates_within_5m_end,n_player_targeted_opponents_within_5m_start,n_player_targeted_opponents_within_5m_end,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_distance_start,interplayer_distance_end,interplayer_distance_min,interplayer_distance_start_physical,close_at_player_possession_start,interplayer_angle,interplayer_direction_id,interplayer_direction,angle_of_engagement,goal_side_start,goal_side_end,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,pressing_chain,pressing_chain_length,pressing_chain_end_type_id,pressing_chain_end_type,pressing_chain_index,index_in_pressing_chain,simultaneous_defensive_engagement_same_target,simultaneous_defensive_engagement_same_target_rank,affected_line_breaking_passing_option_id,affected_line_break_id,affected_line_break,affected_line_breaking_passing_option_attempted,affected_line_breaking_passing_option_xthreat,affected_line_breaking_passing_option_dangerous,affected_line_breaking_passing_option_run_subtype_id,affected_line_breaking_passing_option_run_subtype,possession_danger,beaten_by_possession,beaten_by_movement,stop_possession_danger,reduce_possession_danger,force_backward,xloss_player_possession_start,xloss_player_possession_end,xloss_player_possession_max,xshot_player_possession_start,xshot_player_possession_end,xshot_player_possession_max,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
0,8_0,0,1755870,27,27,,00:01.7,00:01.7,0,1,0.0,1,2,right_to_left,8,player_possession,,,69642,J. AlarcÃ³n,14,RM,,,,,1635,SP Cristal,3.72,0.35,3,center,2,middle_third,False,3.72,0.35,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,1.0,True,False,False,True,3.0,True,1,create,9,medium_block,9.0,medium_block,1.0,create,,,,,,,,,False,False,0.0,-93.09,4.0,sideway_right,,,,,,4.99,4.99,0.0,20.31,20.31,16.59,16.59,0.0,33.69,33.69,0.0,True,True,13.0,unknown,1.0,pass,,True,False,False,False,False,False,False,,,,,,,1.0,successful,,,177380.0,Gustavo Cazonatti,10.0,DM,-9.46,0.98,3.0,center,2.0,middle_third,False,-9.98,0.6,3.0,center,2.0,middle_third,False,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07,1.0,short,173.23,2.0,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,True,True
1,1_0,1,1755870,33,46,,00:02.3,00:03.6,0,2,1.3,1,2,right_to_left,1,off_ball_run,8.0,run_ahead_of_the_ball,809224,M. Castro,16,LW,177380.0,Gustavo Cazonatti,10.0,DM,1635,SP Cristal,1.93,32.79,1,wide_left,2,middle_third,False,9.56,27.25,1,wide_left,2,middle_third,False,8_1,38.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,8.54,-35.98,1.0,forward,False,False,,,,17.05,9.46,-7.59,20.32,20.05,18.39,10.49,-7.9,33.68,33.95,0.27,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ahead,3.0,ahead,34.18,33.23,-9.85,0.7,3.0,center,2.0,middle_third,False,-9.54,0.06,3.0,center,2.0,middle_third,False,False,False,,True,True,0.0531,0.2986,0.7668,True,,True,1.0,False,,,,False,,,4.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
2,1_1,2,1755870,36,46,,00:02.6,00:03.6,0,2,1.0,1,2,right_to_left,1,off_ball_run,8.0,run_ahead_of_the_ball,809223,S. GonzÃ¡lez,17,RW,177380.0,Gustavo Cazonatti,10.0,DM,1635,SP Cristal,2.39,-21.85,5,wide_right,2,middle_third,False,8.01,-21.74,5,wide_right,2,middle_third,False,8_1,38.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,5.67,1.12,1.0,forward,False,False,20.3,3.0,hsr,2.18,5.7,3.52,20.33,20.05,17.94,12.04,-5.9,33.67,33.95,0.28,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ahead,3.0,ahead,25.66,27.99,-9.97,0.64,3.0,center,2.0,middle_third,False,-9.54,0.06,3.0,center,2.0,middle_third,False,False,False,,False,True,0.0114,0.3858,0.8605,True,,True,1.0,False,,,,False,,,4.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
3,8_1,3,1755870,38,46,,00:02.8,00:03.6,0,2,0.8,1,2,right_to_left,8,player_possession,,,177380,Gustavo Cazonatti,10,DM,,,,,1635,SP Cristal,-9.98,0.6,3,center,2,middle_third,False,-9.54,0.06,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,2.0,False,False,False,False,3.0,True,1,create,9,medium_block,9.0,medium_block,1.0,create,,,,,,,,,False,False,0.7,-50.83,4.0,sideway_right,,,3.01,1.0,jogging,9.77,5.77,-4.0,20.34,20.05,30.32,29.59,-0.73,33.66,33.95,0.29,False,False,1.0,pass_reception,1.0,pass,,False,True,False,False,False,False,False,173.23,2.0,backward,13.07,1.0,short,1.0,successful,7_4,False,69642.0,J. AlarcÃ³n,14.0,RM,2.59,-1.41,3.0,center,2.0,middle_third,False,1.45,-2.82,3.0,center,2.0,middle_third,False,,,,,,,,,0.8617,False,0.0022,False,6.0,2.0,4.0,2.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,4.0,5.0,2.0,4.0,5.0,5.0,,,,,,,,,True,442.0,3.0,True,,,False,,,False,,,1.0,first,1.0,through,12.22,1.0,short,,,,,,-6.91,1.0,forward,,,,12.08,1.0,short,-4.13,1.0,forward,True,10.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False
4,7_0,4,1755870,38,39,,00:02.8,00:02.9,0,2,0.1,1,2,right_to_left,7,passing_option,,,28636,N. Pasquini,2,LB,177380.0,Gustavo Cazonatti,10.0,DM,1635,SP Cristal,-14.45,23.25,1,wide_left,2,middle_third,False,-14.41,23.25,1,wide_left,2,middle_third,False,8_1,38.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.16,60.26,3.0,sideway_left,False,False,1.51,1.0,jogging,18.52,18.27,-0.26,20.34,20.32,34.79,34.73,-0.06,33.66,33.68,0.02,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,23.09,2.0,medium,,,,,,101.16,3.0,sideway_left,,,,,,,,,,False,10.0,10.0,0.0,1.0,behind,1.0,behind,23.09,23.11,-9.98,0.6,3.0,center,2.0,middle_third,False,-9.95,0.57,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0001,0.998,0.6379,True,38.0,True,,,,,,,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
5,7_1,5,1755870,38,43,,00:02.8,00:03.3,0,2,0.5,1,2,right_to_left,7,passing_option,,,44382,R. Lutiger,4,LCB,177380.0,Gustavo Cazonatti,10.0,DM,1635,SP Cristal,-21.59,9.78,2,half_space_left,1,defensive_third,False,-21.74,9.6,2,half_space_left,1,defensive_third,False,8_1,38.0,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.18,-129.81,4.0,sideway_right,False,False,1.67,1.0,jogging,19.01,17.56,-1.45,20.34,20.21,41.93,41.95,0.02,33.66,33.79,0.13,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,14.84,1.0,short,,,,,,141.84,2.0,backward,,,,,,,,,,False,10.0,10.0,0.0,1.0,behind,1.0,behind,14.8,15.18,-9.98,0.6,3.0,center,2.0,middle_third,False,-9.73,0.31,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0001,0.9979,0.6849,True,39.0,True,,,,,,,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
6,9_1,6,1755870,38,46,38.0,00:02.8,00:03.6,0,2,0.8,1,1,left_to_right,9,on_ball_engagement,11.0,pressing,44517,J. VÃ©lez,19,CF,177380.0,Gustavo Cazonatti,10.0,DM,1747,CÃ©sar Vallejo,2.76,-7.18,3,center,2,middle_third,False,5.4,-4.78,3,center,2,middle_third,False,8_1,38.0,46.0,1.0,pass,,,,3,drawing,0,0,0,,,,,,,True,1,create,9,medium_block,,,,,,,,,,,,,False,False,3.6,42.27,1.0,forward,,,15.98,2.0,running,,,,-20.34,-20.05,23.1,25.45,2.35,33.66,33.95,0.29,,,,,,,False,,,,,,,,,,,,,,,,,,177380.0,Gustavo Cazonatti,10.0,DM,,,,,,,,,,,,,,,63.98,63.54,179.46,179.95,3.01,1.0,jogging,12.97,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,9.77,6.28,6.28,9.77,False,,,,-88.49,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,1.0,regain,0.0,1.0,True,1.0,,,,,,,,,False,False,False,False,False,False,,,,,,,True,True,False,True,
7,7_2,7,1755870,40,46,,00:03.0,00:03.6,0,3,0.6,1,2,right_to_left,7,passing_option,,,809224,M. Castro,16,LW,177380.0,Gustavo Cazonatti,10.0,DM,1635,SP Cristal,5.41,30.8,1,wide_left,2,middle_third,False,9.56,27.25,1,wide_left,2,middle_third,False,8_1,38.0,,,,1_0,8.0,run_ahead_of_the_ball,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,5.46,-40.54,1.0,forward,False,False,,,,14.24,9.46,-4.77,20.28,20.05,14.87,10.49,-4.38,33.72,33.95,0.23,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,True,1.0,through,True,1.0,through,False,,,2.0,second_last,1.0,through,33.23,3.0,long,,,,,,54.91,3.0,sideway_left,,,,,,,,,,True,10.0,4.0,6.0,3.0,ahead,3.0,ahead,33.93,33.23,-9.91,0.52,3.0,center,2.0,middle_third,False,-9.54,0.06,3.0,center,2.0,middle_third,False,False,False,,True,True,0.0531,0.2986,0.7668,True,46.0,True,,,,,,,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
8,9_0,8,1755870,40,46,33.0,00:02.3,00:03.6,0,2,1.3,1,1,left_to_right,9,on_ball_engagement,11.0,pressing,44513,Y. Mena,19,CF,177380.0,Gustavo Cazonatti,10.0,DM,1747,CÃ©sar Vallejo,2.39,5.35,3,center,2,middle_third,False,4.58,2.88,3,center,2,middle_third,False,8_1,38.0,46.0,1.0,pass,,,,3,drawing,0,0,0,,,,,,,True,1,create,9,medium_block,,,,,,,,,,,,,False,False,6.24,-48.44,4.0,sideway_right,,,18.53,2.0,running,,,,-20.28,-20.05,22.67,24.63,1.96,33.72,33.95,0.23,,,,,,,False,,,,,,,,,,,,,,,,,,177380.0,Gustavo Cazonatti,10.0,DM,,,,,,,,,,,,,,,63.91,63.54,179.53,179.95,2.44,1.0,jogging,16.1,,,,,,,,,,,,,,,,,,,,1.0,1.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,9.54,5.77,5.77,13.02,False,,,,-176.55,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,1.0,regain,0.0,1.0,True,2.0,,,,,,,,,False,False,False,False,False,False,,,,,,,True,True,False,True,
9,7_3,9,1755870,43,46,,00:03.3,00:03.6,0,3,0.3,1,2,right_to_left,7,passing_option,,,809223,S. GonzÃ¡lez,17,RW,177380.0,Gustavo Cazonatti,10.0,DM,1635,SP Cristal,6.16,-22.09,5,wide_right,2,middle_third,False,8.01,-21.74,5,wide_right,2,middle_third,False,8_1,38.0,,,,1_1,8.0,run_ahead_of_the_ball,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.43,7.33,1.0,forward,False,False,22.05,3.0,hsr,4.68,5.7,1.02,20.21,20.05,14.05,12.04,-2.01,33.79,33.95,0.16,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,True,2.0,around,True,1.0,through,False,,,2.0,second_last,1.0,through,27.99,2.0,medium,,,,,,-51.16,4.0,sideway_right,,,,,,,,,,True,10.0,4.0,6.0,3.0,ahead,3.0,ahead,27.46,27.99,-9.73,0.31,3.0,center,2.0,middle_third,False,-9.54,0.06,3.0,center,2.0,middle_third,False,False,False,,False,True,0.0114,0.3858,0.8605,True,46.0,True,,,,,,,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
